flute_1,flute_2,flute_3
97.94445643,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
97.94758207,92.83754756,95.11871175
98.04939711,92.83754756,95.11871175
98.16385952,92.83754756,95.11871175
98.28908463,92.83754756,95.11871175
98.42538882,93.11895181,95.11871175
98.57308034,93.44953482,95.11871175
98.73245902,93.79772956,95.11871175
98.90381609,94.1637065,95.11871175
99.08743402,94.54762299,95.11871175
99.28358632,94.94962314,95.11871175
99.49253735,95.36983781,95.11871175
99.71454217,95.80838454,95.38992062
99.94984642,96.26536749,95.87059774
100.1986861,96.74087746,96.36895722
100.4612875,97.23499183,96.88499373
100.737867,97.74777459,97.41869002
101.0286311,98.27927631,97.97001698
101.3337761,98.82953419,98.53893374
101.6534881,99.39857206,99.12538773
101.9879429,99.98640043,99.72931479
102.337306,100.5930165,100.3506392
102.7017323,101.2184044,100.989274
103.0813662,101.8625349,101.6451207
103.4763417,102.5253658,102.3180698
103.8867818,103.2068418,103.0080008
104.3127991,103.9068949,103.7147822
104.7544953,104.6254442,104.4382717
105.2119613,105.362396,105.1783164
105.6852774,106.1176442,105.9347532
106.1745129,106.8910702,106.7074082
106.6797264,107.6825431,107.4960979
107.2009656,108.4919199,108.3006285
107.7382675,109.3190454,109.1207964
108.2916583,110.1637529,109.9563887
108.8611533,111.0258638,110.8071828
109.4467572,111.9051881,111.6729471
110.048464,112.8015244,112.5534408
110.6662571,113.7146603,113.4484144
111.3001091,114.6443724,114.3576099
111.9499823,115.5904267,115.2807608
112.6158284,116.5525786,116.2175924
113.2975887,117.5305732,117.1678223
113.9951942,118.5241458,118.1311602
114.7085656,119.5330215,119.1073083
115.4376137,120.556916,120.0959617
116.1822389,121.5955358,121.0968085
116.942332,122.648578,122.10953
117.7177737,123.715731,123.133801
118.5084351,124.7966747,124.16929
119.3141778,125.8910804,125.2156595
120.1348537,126.9986117,126.2725664
120.9703056,128.1189241,127.3396619
121.8203669,129.2516656,128.4165922
122.6848622,130.3964771,129.5029982
123.5636069,131.5529925,130.5985163
124.4564079,132.7208389,131.7027786
125.3630635,133.8996371,132.8154126
126.2833633,135.0890018,133.9360422
127.2170889,136.2885418,135.0642876
128.1640137,137.4978605,136.1997656
129.1239033,138.716556,137.3420898
130.0965154,139.9442215,138.4908711
131.0816002,141.1804455,139.6457177
132.0789007,142.4248124,140.8062356
133.0881525,143.6769023,141.9720286
134.1090844,144.9362918,143.1426991
135.1414183,146.202554,144.3178475
136.1848696,147.475259,145.4970734
137.2391473,148.7539741,146.6799753
138.3039542,150.0382639,147.8661509
139.3789872,151.3276912,149.0551976
140.4639374,152.6218167,150.2467126
141.5584906,153.9201996,151.4402933
142.6623269,155.2223977,152.6355373
143.7751217,156.5279683,153.832043
144.8965453,157.8364676,155.0294096
146.0262635,159.1474517,156.2272374
147.1639376,160.4604766,157.4251281
148.3092247,161.7750987,158.6226853
149.461778,163.090875,159.8195141
150.621247,164.4073631,161.015222
151.7872777,165.724122,162.2094189
152.9595127,167.0407123,163.4017172
154.1375919,168.3566961,164.5917323
155.321152,169.6716378,165.7790826
156.5098275,170.9851038,166.9633899
157.7032503,172.2966636,168.1442796
158.9010505,173.6058893,169.3213807
160.1028562,174.9123562,170.4943265
161.3082938,176.2156432,171.6627542
162.5169886,177.5153329,172.8263058
163.7285644,178.8110119,173.9846277
164.9426445,180.102271,175.1373712
166.1588513,181.3887056,176.2841928
167.3768067,182.6699161,177.4247539
168.5961328,183.9455075,178.5587218
169.8164512,185.2150905,179.6857691
171.0373842,186.4782811,180.8055743
172.2585545,187.7347013,181.917822
173.4795854,188.9839787,183.0222029
174.7001014,190.2257477,184.1184139
175.9197281,191.4596487,185.2061586
177.1380923,192.685329,186.2851471
178.3548229,193.9024428,187.3550965
179.5695503,195.1106513,188.4157306
180.7819071,196.3096231,189.4667804
181.9915282,197.4990343,190.5079843
183.1980513,198.6785687,191.5390879
184.4011164,199.8479179,192.5598442
185.6003667,201.0067816,193.570014
186.7954486,202.1548679,194.5693657
187.9860118,203.291893,195.5576756
189.1717095,204.417582,196.5347279
190.352199,205.5316685,197.5003149
191.5271412,206.6338951,198.454237
192.6962013,207.7240132,199.3963026
193.8590491,208.8017835,200.3263288
195.0153586,209.8669762,201.2441406
196.1648089,210.9193705,202.1495718
62.78864802,9.896640679,14.62090844
64.13604296,19.79328136,29.24181689
65.36527295,29.68992204,43.86272533
66.4868801,39.58656272,58.48363377
67.51080822,43.01999443,59.34575921
68.44642494,46.45342614,60.20788466
69.30254323,49.88685786,61.0700101
70.08744241,53.32028957,61.93213554
70.8088887,58.52379832,62.6414184
71.47415519,63.72730707,63.35070125
72.09004135,68.93081581,64.05998411
72.66289207,74.13432456,64.76926696
73.19861618,75.21507024,65.86080262
73.70270453,76.29581591,66.95233827
74.18024756,77.37656158,68.04387392
74.63595243,78.45730726,69.13540957
75.07415974,79.53805293,70.22694522
75.4988597,80.6187986,71.31848087
75.91370798,81.69954428,72.41001653
76.32204104,82.78028995,73.50155218
76.72689103,83.61749165,73.83660575
77.13100039,84.45469334,74.17165933
77.53683587,85.29189504,74.5067129
77.94660226,86.12909673,74.84176648
78.36225568,86.96629843,75.17682005
78.78551648,87.80350012,75.51187363
79.21788179,88.64070181,75.8469272
79.66063762,89.47790351,76.18198078
80.11487062,90.3151052,76.51703435
80.58147952,91.1523069,76.85208793
81.06118616,91.98950859,77.1871415
81.55454615,92.82671029,77.52219508
82.06195924,93.25202035,77.98222132
82.58367929,93.67733042,78.44224757
83.11982397,94.10264048,78.90227381
83.67038407,94.52795055,79.36230005
84.23523251,94.95326061,79.8223263
84.81413304,95.37857068,80.28235254
85.40674866,95.80388075,80.74237878
86.01264963,96.22919081,81.20240503
86.63132132,96.65450088,81.66243127
87.26217167,97.07981094,82.12245751
87.90453839,97.50512101,82.58248376
88.55769588,97.93043107,83.04251
89.22086191,98.35574114,83.50253624
89.89320394,98.7810512,83.96256249
90.57384526,99.20636127,84.42258873
91.26187086,99.63167133,84.88261497
91.956333,100.0569814,85.34264122
92.65625657,100.4822915,85.80266746
93.36064421,100.9076015,86.2626937
94.06848117,101.3329116,86.72271995
94.77873996,101.7582217,87.18274619
95.49038474,102.1835317,87.64277243
96.20237554,102.6088418,88.10279867
96.91367223,103.0341519,88.56282492
97.62323828,103.4594619,89.02285116
98.33004431,103.884772,89.4828774
99.03307145,104.3100821,89.94290365
99.73131453,104.7353921,90.40292989
100.423785,105.1607022,90.86295613
101.1095138,105.5860122,91.32298238
101.7875539,106.0113223,91.78300862
102.4569826,106.4366324,92.24303486
103.1169041,106.4907197,92.79017713
103.7664512,106.5448071,93.3373194
104.4047877,106.5988945,93.88446166
105.0311097,106.6529819,94.43160393
105.6446474,106.7070692,94.97874619
106.2446665,106.7611566,95.52588846
106.8304699,106.815244,96.07303072
107.4013983,106.8693313,96.62017299
107.9568315,106.9234187,97.16731525
108.4961893,106.9775061,97.71445752
109.0189324,107.0315934,98.26159979
109.524563,107.0856808,98.80874205
110.0126251,107.1397682,99.35588432
110.4827052,107.1938555,99.90302658
110.9344325,107.2479429,100.4501688
111.3674791,107.3020303,100.9973111
111.7815604,107.3561177,101.5444534
112.1764343,107.410205,102.0915956
112.5519021,107.4642924,102.6387379
112.9078077,107.5183798,103.1858802
113.2440373,107.5724671,103.7330224
113.5605194,107.6265545,104.2801647
113.8572241,107.6806419,104.827307
114.1341627,107.7347292,105.3744492
114.391387,107.7888166,105.9215915
114.6289887,107.842904,106.4687338
114.8470987,107.8969914,107.015876
115.0458861,107.9510787,107.5630183
115.2255578,108.0051661,108.1101606
115.386357,108.0592535,108.6573028
115.5285627,108.1133408,109.2044451
115.6524886,108.1674282,109.7515874
115.7584818,108.3737331,109.9420823
115.8469217,108.580038,110.1325772
115.9182194,108.786343,110.3230721
115.9728158,108.9926479,110.513567
116.0111807,109.1989528,110.7040619
116.0338116,109.4052577,110.8945568
116.0412323,109.6115626,111.0850517
116.0412323,109.8178676,111.2755466
116.0412323,110.0241725,111.4660415
116.0412323,110.2304774,111.6565364
116.0412323,110.4367823,111.8470313
116.0412323,110.6430872,112.0375262
116.0412323,110.8493922,112.2280211
116.0412323,111.0556971,112.418516
116.0412323,111.262002,112.6090109
116.0412323,111.4683069,112.7995058
116.0412323,111.6746118,112.9900007
116.0412323,111.8809168,113.1804956
116.0412323,112.0872217,113.3709905
116.0412323,112.2935266,113.5614855
116.0412323,112.4998315,113.7519804
116.0412323,112.7061364,113.9424753
116.0412323,112.9124414,114.1329702
116.0412323,113.1187463,114.3234651
116.0412323,113.3250512,114.51396
116.0412323,113.5313561,114.7044549
116.0412323,113.737661,114.8949498
116.0412323,113.943966,115.0854447
116.0412323,114.1502709,115.2759396
116.0412323,114.3565758,115.4664345
116.0412323,114.5628807,115.6569294
116.0412323,114.7691856,115.8474243
116.0412323,114.840982,116.0603334
116.0412323,114.9127783,116.2732426
116.0412323,114.9845746,116.4861517
116.0412323,115.056371,116.6990608
116.0412323,115.1281673,116.9119699
116.0412323,115.1999636,117.1248791
116.0412323,115.27176,117.3377882
116.0412323,115.3435563,117.5506973
116.0412323,115.4153526,117.7636065
116.0412323,115.487149,117.9765156
116.0412323,115.5589453,118.1894247
116.0412323,115.6307416,118.4023338
116.0412323,115.7025379,118.615243
116.0412323,115.7743343,118.8281521
116.0412323,115.8461306,119.0410612
116.0412323,115.9179269,119.2539704
116.0412323,115.9897233,119.4668795
116.0412323,116.0615196,119.6797886
116.0412323,116.1333159,119.8926977
116.0412323,116.2051123,120.1056069
116.0412323,116.2769086,120.318516
116.0412323,116.3487049,120.5314251
116.0412323,116.4205013,120.7443343
116.0412323,116.4922976,120.9572434
116.0412323,116.5640939,121.1701525
116.0412323,116.6358903,121.3830616
116.0412323,116.7076866,121.5959708
116.0412323,116.7794829,121.8088799
116.0412323,116.8512792,122.021789
116.0412323,116.9230756,122.2346982
116.0412323,116.9948719,122.4476073
116.0412323,117.0666682,122.6605164
116.0412323,117.287211,122.9007941
116.0412323,117.5077538,123.1410717
116.0412323,117.7282966,123.3813494
116.0412323,117.9488394,123.6216271
116.0412323,118.1693822,123.8619047
116.0412323,118.389925,124.1021824
116.0412323,118.6104678,124.34246
116.0412323,118.8310106,124.5827377
116.0412323,119.0515534,124.8230154
116.0412323,119.2720961,125.063293
116.2270765,119.4926389,125.3035707
116.6029478,119.7131817,125.5438483
116.9916592,119.9337245,125.784126
117.3928337,120.1542673,126.0244037
117.8060712,120.3748101,126.2646813
118.2309499,120.5953529,126.504959
118.6670268,120.8158957,126.7452367
119.1138385,121.0364385,126.9855143
119.5709023,121.2569813,127.225792
120.0377171,121.477524,127.4660696
120.5137642,121.6980668,127.7063473
120.9985086,121.9186096,127.946625
121.4914,122.1391524,128.1869026
121.9918734,122.3596952,128.4271803
122.4993512,122.580238,128.6674579
123.0132434,122.8007808,128.9077356
123.5329492,123.0213236,129.1480133
124.0578583,123.2418664,129.3882909
124.5873519,123.4624092,129.6285686
125.1208041,123.6829519,129.8688462
125.6575832,123.9034947,130.1091239
126.1970529,124.1240375,130.3494016
126.7385738,124.8334912,131.0330779
127.2815045,125.5429449,131.7167543
127.8252031,126.2523985,132.4004307
128.3690289,126.9618522,133.084107
128.912343,127.6713059,133.7677834
129.4545105,128.3807596,134.4514598
129.9949016,129.0902132,135.1351362
130.532893,129.7996669,135.8188125
131.0678691,130.5091206,136.5024889
131.5992242,131.2185743,137.1861653
132.1263628,131.9280279,137.8698416
132.6487023,132.6374816,138.553518
133.1656732,133.3469353,139.2371944
133.6767215,134.056389,139.9208707
134.1813097,134.7658426,140.6045471
134.678918,135.4752963,141.2882235
135.1690461,136.18475,141.9718998
135.6512144,136.8942036,142.6555762
136.1249653,137.6036573,143.3392526
136.5898649,138.313111,144.022929
137.0455035,139.0225647,144.7066053
137.491498,139.7320183,145.3902817
137.9274922,140.441472,146.0739581
138.3531587,141.1509257,146.7576344
138.7681996,141.8603794,147.4413108
139.1723481,142.569833,148.1249872
139.5653693,143.2792867,148.8086635
139.9470615,143.9887404,149.4923399
140.3172571,144.6981941,150.1760163
140.6758236,145.4076477,150.8596926
141.0226648,146.1171014,151.543369
141.3577211,146.8265551,152.2270454
141.680971,147.9628628,153.5255936
141.9924313,149.0991705,154.8241418
142.2921584,150.2354782,156.12269
142.5802481,151.3717859,157.4212382
142.856837,152.5080936,158.7197863
143.1221024,153.6444013,160.0183345
143.3762632,154.780709,161.3168827
143.6195797,155.9170167,162.6154309
143.8523541,157.0533244,163.9139791
144.0749307,158.1896321,165.2125273
144.2876959,159.3259398,166.5110755
144.4910781,160.4622475,167.8096237
144.6855475,161.5985552,169.1081719
144.8716163,162.7348629,170.4067201
145.0498375,163.8711706,171.7052683
145.2208054,165.0074783,173.0038165
145.3851541,166.143786,174.3023646
145.5435575,167.2800937,175.6009128
145.6967283,168.4164014,176.899461
145.8454166,169.5527091,178.1980092
145.9904093,170.6890168,179.4965574
146.1325289,171.8253245,180.7951056
146.2726316,172.9616322,182.0936538
146.4116064,174.0979399,183.392202
146.550373,175.2342476,184.6907502
146.6898802,176.3705554,185.9892984
146.8311038,177.5068631,187.2878466
146.9750444,178.6431708,188.5863948
147.1227254,179.7794785,189.8849429
147.2751901,180.9157862,191.1834911
147.4334992,182.0520939,192.4820393
147.5987281,183.1884016,193.7805875
147.7719636,183.779055,194.9262222
147.9543008,184.3697084,196.0718569
148.1468398,184.9603618,197.2174916
148.3506817,185.5510152,198.3631263
148.5669251,186.1416687,199.5087611
148.7966619,186.7323221,200.6543958
149.0409732,187.3229755,201.8000305
149.3009244,187.9136289,202.9456652
149.5775609,188.5042823,204.0912999
149.871903,189.0949358,205.2369346
150.1849406,189.6855892,206.3825693
150.517628,190.2762426,207.528204
150.870878,190.866896,208.6738387
151.245556,191.4575494,209.8194734
151.6424737,192.0482029,210.9651081
152.0623831,192.6388563,212.1107428
152.5059689,193.2295097,213.2563775
152.9738426,193.8201631,214.4020122
153.4665341,194.4108165,215.5476469
153.9844848,195.0014699,216.6932816
154.5280396,195.5921234,217.8389164
155.0974384,196.1827768,218.9845511
155.6928081,196.7734302,220.1301858
156.3141533,197.3640836,221.2758205
156.9613477,197.954737,222.4214552
157.634124,198.5453905,223.5670899
158.3320649,199.1360439,224.7127246
159.0545922,199.7266973,225.8583593
159.800957,200.3173507,227.003994
160.5702285,200.9080041,228.1496287
161.361283,201.4986576,229.2952634
162.1727923,202.089311,230.4408981
163.0032119,203.259123,230.5992333
163.8507685,204.4289351,230.7575685
164.7134478,205.5987472,230.9159037
165.5889811,206.7685593,231.0742389
166.4748318,207.9383713,231.2325741
167.3681819,209.1081834,231.3909093
168.2659177,210.2779955,231.5492445
169.1646147,211.4478075,231.7075797
170.0605234,212.6176196,231.8659149
170.9495527,213.7874317,232.0242501
171.827255,214.9572437,232.1825853
172.688809,216.1270558,232.3409205
173.5290036,217.2968679,232.4992557
174.3422199,218.46668,232.6575909
175.1224141,219.636492,232.8159261
175.8630988,220.8063041,232.9742613
176.5573244,221.9761162,233.1325965
177.1976604,223.1459282,233.2909317
177.776175,224.3157403,233.4492669
178.2844153,225.4855524,233.6076021
178.7133868,226.6553645,233.7659373
179.0535319,227.8251765,233.9242725
179.2947081,228.9949886,234.0826077
179.4261663,230.1648007,234.2409429
179.4365275,231.3346127,234.3992781
179.4365275,232.5044248,234.5576133
179.4365275,233.6742369,234.7159485
